"Date","Pharma","FMCG","Power","Steel","Month","Year"
1997-03-11,53.5,100.05,13.08,112.83,3,1997
1997-03-12,55.13,100.7,13.41,113.13,3,1997
1997-03-13,56,100.88,13.17,111.51,3,1997
1997-03-14,56.19,99.23,13.15,110.92,3,1997
1997-03-17,56.56,99.93,13.37,112.24,3,1997
1997-03-18,55.69,99,14.14,111.21,3,1997
1997-03-19,53.38,98.15,13.7,107.24,3,1997
1997-03-20,52.75,100.85,13.8,108.71,3,1997
1997-03-21,52.06,100.8,13.8,108.27,3,1997
1997-03-25,52.31,100.85,13.8,108.71,3,1997
1997-03-26,51.81,99.93,13.49,107.97,3,1997
1997-03-27,52.31,99.6,13.44,108.41,3,1997
1997-03-28,50.88,99.8,13.1,104.73,3,1997
1997-03-31,46.19,93.88,11.82,94.27,3,1997
1997-04-01,47.06,95.35,12.04,95.3,4,1997
1997-04-02,49.69,99.95,12.69,98.1,4,1997
1997-04-03,49.94,100.63,12.91,97.81,4,1997
1997-04-04,50.25,101.2,12.79,96.48,4,1997
1997-04-07,50.63,104.58,12.42,95.16,4,1997
1997-04-09,53.88,106.25,13.37,99.43,4,1997
1997-04-10,52.25,104.68,12.96,97.07,4,1997
1997-04-11,52.13,105.05,12.91,97.81,4,1997
1997-04-12,51.69,104.08,12.86,96.19,4,1997
1997-04-15,52.13,104.83,12.76,97.51,4,1997
1997-04-17,53.75,105.4,12.38,100.02,4,1997
1997-04-21,55,106.3,12.83,104.88,4,1997
1997-04-22,55.25,106.9,13,103.85,4,1997
1997-04-23,56.63,106.83,13.08,109,4,1997
1997-04-24,56.31,107.85,13,107.24,4,1997
1997-04-25,57,109.35,13.12,106.94,4,1997
1997-04-28,57,109.08,13.37,107.97,4,1997
1997-04-29,56.69,108.58,13.22,106.65,4,1997
1997-04-30,56.56,109.3,13.46,107.53,4,1997
1997-05-02,56,108.4,13.51,105.62,5,1997
1997-05-05,53.94,107.28,13.41,104.44,5,1997
1997-05-06,53.06,107.9,13.37,105.32,5,1997
1997-05-07,53.69,106.43,12.93,104.88,5,1997
1997-05-09,54.94,110,12.86,103.99,5,1997
1997-05-12,53.88,111.8,12.69,102.23,5,1997
1997-05-13,53.31,106.98,12.76,101.93,5,1997
1997-05-14,55.63,107.23,12.93,102.82,5,1997
1997-05-15,56.94,105.68,12.88,101.93,5,1997
1997-05-16,57.5,107,13.12,103.99,5,1997
1997-05-19,52.31,105.9,13.15,105.76,5,1997
1997-05-20,52.75,106.55,13.08,105.32,5,1997
1997-05-21,52.31,106.3,12.74,105.03,5,1997
1997-05-22,53.56,105.53,12.79,104.73,5,1997
1997-05-23,52.94,104.63,12.67,102.23,5,1997
1997-05-26,52.56,103.53,12.67,99.43,5,1997
1997-05-27,53.13,103.7,12.69,98.84,5,1997
1997-05-28,53,106.08,12.74,98.4,5,1997
1997-05-29,52.75,109,12.71,99.58,5,1997
1997-05-30,53.19,111.48,12.93,101.79,5,1997
1997-06-02,54.69,114.48,13.03,102.67,6,1997
1997-06-03,56.44,121.25,12.98,102.96,6,1997
1997-06-04,56.13,123.98,12.91,102.37,6,1997
1997-06-05,56.19,123.8,12.86,102.52,6,1997
1997-06-06,56.19,123.55,12.67,101.2,6,1997
1997-06-09,56,121.43,12.67,100.16,6,1997
1997-06-10,56,122.08,13.08,100.46,6,1997
1997-06-11,57.06,124.6,13.9,103.85,6,1997
1997-06-12,57.5,128.7,13.73,104.73,6,1997
1997-06-13,57.44,130.03,13.73,107.53,6,1997
1997-06-16,57.19,133.58,13.63,106.65,6,1997
1997-06-17,60.94,138.55,14.09,110.77,6,1997
1997-06-18,63.25,137.33,14.02,114.16,6,1997
1997-06-19,63.75,136.33,13.97,115.48,6,1997
1997-06-20,63.19,132.13,13.87,113.72,6,1997
1997-06-23,62.31,129.72,13.8,113.27,6,1997
1997-06-24,63.94,130.93,13.8,112.69,6,1997
1997-06-25,63.81,135.38,13.65,110.77,6,1997
1997-06-26,63,137.08,13.32,109.44,6,1997
1997-06-27,62.06,138.43,12.88,107.53,6,1997
1997-06-30,62.44,143.95,12.93,112.69,6,1997
1997-07-01,61,145.18,13.37,120.49,7,1997
1997-07-02,61.25,141.95,13.22,124.62,7,1997
1997-07-03,63.56,139.53,13.03,128.45,7,1997
1997-07-04,69.81,137.18,13.12,128.89,7,1997
1997-07-07,73.25,136.38,13.17,126.09,7,1997
1997-07-08,75.19,136.65,13.24,125.5,7,1997
1997-07-09,78.69,137.9,13.53,130.66,7,1997
1997-07-10,76.5,139.3,13.7,127.27,7,1997
1997-07-11,73.44,138.63,13.22,125.94,7,1997
1997-07-14,72.31,135.65,12.91,121.23,7,1997
1997-07-15,73.88,134.08,12.69,124.17,7,1997
1997-07-16,73.13,134.43,12.71,121.67,7,1997
1997-07-17,73.13,134.22,13.12,123.44,7,1997
1997-07-18,72.06,132.4,13.51,117.84,7,1997
1997-07-21,74.25,131.55,14.52,119.9,7,1997
1997-07-22,78.94,133.58,14.26,123.44,7,1997
1997-07-23,80.25,136.43,14.14,127.12,7,1997
1997-07-24,79,138.45,13.7,124.91,7,1997
1997-07-25,78.75,137.97,13.39,125.21,7,1997
1997-07-28,78.75,137.6,13.65,125.35,7,1997
1997-07-29,78.38,139.3,13.53,125.8,7,1997
1997-07-30,78.06,142.45,13.61,129.48,7,1997
1997-07-31,78,141.88,13.61,128.74,7,1997
1997-08-01,78.06,144.47,13.37,128.3,8,1997
1997-08-04,78.5,151.55,13.68,130.51,8,1997
1997-08-05,78.44,153.73,13.87,131.54,8,1997
1997-08-06,79.56,155.95,13.78,129.63,8,1997
1997-08-07,79.5,155.4,13.63,127.42,8,1997
1997-08-08,76.5,153.28,13.22,124.03,8,1997
1997-08-11,79.69,154.23,13.61,127.12,8,1997
1997-08-12,79.31,153.63,13.39,123.29,8,1997
1997-08-13,77.81,151.8,13.34,121.38,8,1997
1997-08-14,74.06,146.28,13,119.76,8,1997
1997-08-19,76.75,135.68,12.88,120.05,8,1997
1997-08-20,76.94,144.18,12.98,120.93,8,1997
1997-08-21,76.19,140.58,12.91,115.93,8,1997
1997-08-22,75.19,137.68,12.45,112.39,8,1997
1997-08-26,75.06,139.2,12.93,113.57,8,1997
1997-08-27,74.31,140.38,12.98,112.69,8,1997
1997-08-28,71.06,136.28,12.76,109.3,8,1997
1997-08-29,70.44,135.05,11.87,106.5,8,1997
1997-09-01,68.75,137,11.53,110.48,9,1997
1997-09-02,69.88,138.9,11.82,109.3,9,1997
1997-09-03,69.19,140,11.82,108.41,9,1997
1997-09-04,69.81,140.03,11.94,107.82,9,1997
1997-09-05,71.56,140.53,11.92,107.97,9,1997
1997-09-08,75.75,139.78,12.06,109.44,9,1997
1997-09-09,73.13,138.4,11.77,109.59,9,1997
1997-09-10,72.75,143.83,11.89,109.15,9,1997
1997-09-11,69.56,141.1,11.7,108.12,9,1997
1997-09-12,69.44,141.38,11.58,107.24,9,1997
1997-09-15,70.44,142.15,11.63,108.56,9,1997
1997-09-16,70.88,142.38,11.58,107.82,9,1997
1997-09-17,69.75,138.97,11.29,107.09,9,1997
1997-09-18,69.06,133.5,11.1,105.62,9,1997
1997-09-19,66.31,130.7,10.86,102.52,9,1997
1997-09-22,66.31,128.28,10.86,101.34,9,1997
1997-09-23,67.63,131.78,11,102.08,9,1997
1997-09-24,69.75,131.83,11.1,101.79,9,1997
1997-09-25,70.81,132.95,11.77,102.52,9,1997
1997-09-26,71.13,134.6,12.16,102.67,9,1997
1997-09-29,71.13,132.93,12.26,102.82,9,1997
1997-09-30,71.06,133.65,12.14,101.79,9,1997
1997-10-01,71.13,134.5,11.77,100.9,10,1997
1997-10-03,72.5,133.22,11.7,98.1,10,1997
1997-10-06,72.94,134.63,11.6,98.84,10,1997
1997-10-07,75.69,135.85,11.68,100.61,10,1997
1997-10-08,76.06,135.7,11.94,100.75,10,1997
1997-10-09,77.25,135.18,11.97,101.49,10,1997
1997-10-10,78.56,135.15,12.16,102.96,10,1997
1997-10-13,77.56,135.93,12.11,103.55,10,1997
1997-10-14,76.56,136.9,11.99,104.88,10,1997
1997-10-15,77.06,137.3,12.01,108.86,10,1997
1997-10-16,80.5,140.13,12.16,109.3,10,1997
1997-10-17,85.5,142.83,12.01,109,10,1997
1997-10-20,86.19,144.6,12.04,108.86,10,1997
1997-10-21,84.25,144.08,11.72,106.2,10,1997
1997-10-22,84.63,144.03,11.48,103.41,10,1997
1997-10-23,82.88,140.15,11.27,101.64,10,1997
1997-10-24,82.31,137.45,11.1,99.28,10,1997
1997-10-27,84.06,135.7,11.17,100.02,10,1997
1997-11-03,82.5,130.53,11,94.71,11,1997
1997-11-04,82.5,131.8,10.95,94.13,11,1997
1997-11-05,84.06,133.2,10.93,95.45,11,1997
1997-11-06,84.06,131.83,10.86,95.75,11,1997
1997-11-07,83.88,133.55,10.49,95.75,11,1997
1997-11-10,82.06,133.93,10.42,95.01,11,1997
1997-11-11,82.63,133.97,10.3,94.57,11,1997
1997-11-12,81.31,130.3,9.99,92.8,11,1997
1997-11-13,78.88,128.93,9.58,90.88,11,1997
1997-11-14,78.69,129.22,9.72,90.3,11,1997
1997-11-17,77.81,130.08,9.79,91.18,11,1997
1997-11-18,77.13,128.05,9.65,89.71,11,1997
1997-11-19,75.38,126.8,9.67,88.23,11,1997
1997-11-20,76.13,129.6,9.72,87.2,11,1997
1997-11-21,77.44,133.13,9.65,81.31,11,1997
1997-11-24,74.19,129.53,9.51,74.39,11,1997
1997-11-25,75.19,133.7,9.63,77.19,11,1997
1997-11-26,76.19,137.03,9.41,77.63,11,1997
1997-11-27,78.88,139.53,9.67,79.25,11,1997
1997-11-28,76.94,139.1,9.63,76.6,11,1997
1997-12-01,76.44,137.93,9.65,76.3,12,1997
1997-12-02,76.5,138.75,9.63,75.86,12,1997
1997-12-03,76.81,138.53,9.65,75.86,12,1997
1997-12-04,75.94,137.47,9.65,74.98,12,1997
1997-12-05,74.25,134.68,9.77,72.62,12,1997
1997-12-08,74,133.22,10.06,72.18,12,1997
1997-12-09,73.38,130.3,9.92,70.85,12,1997
1997-12-10,72,127.75,9.79,69.82,12,1997
1997-12-11,71.63,123.5,9.84,71.15,12,1997
1997-12-12,71.63,122.83,9.72,72.47,12,1997
1997-12-15,73.81,125.68,9.87,74.98,12,1997
1997-12-16,75.69,128.55,10.04,75.57,12,1997
1997-12-17,78.25,131.7,10.35,75.71,12,1997
1997-12-18,77.88,132.5,10.35,74.98,12,1997
1997-12-19,78.31,139.5,10.42,75.27,12,1997
1997-12-22,79.63,141.63,10.71,76.6,12,1997
1997-12-23,80.81,140.8,10.71,78.07,12,1997
1997-12-24,81.19,139.85,10.57,76.6,12,1997
1997-12-26,81.56,138.93,10.57,77.48,12,1997
1997-12-29,81,139,10.76,80.87,12,1997
1997-12-30,80.06,136.25,10.54,79.25,12,1997
1997-12-31,80.31,138.35,10.57,79.1,12,1997
1998-01-01,80.81,139.43,10.64,79.4,1,1998
1998-01-02,82.56,140.25,10.95,83.37,1,1998
1998-01-05,84,142.58,11.58,83.67,1,1998
1998-01-06,83.38,141,11.48,83.08,1,1998
1998-01-07,83.13,138.95,11.34,81.75,1,1998
1998-01-08,81.06,138.33,11.22,78.95,1,1998
1998-01-09,80.13,138.93,11.07,76.3,1,1998
1998-01-12,80,134,10.98,72.91,1,1998
1998-01-13,81.94,131.93,10.95,73.8,1,1998
1998-01-14,82.88,132.5,10.81,73.06,1,1998
1998-01-15,83.25,132.05,10.78,73.8,1,1998
1998-01-16,85.75,132.1,10.66,74.68,1,1998
1998-01-19,86.63,136.05,11.07,76.74,1,1998
1998-01-20,85.31,135.93,10.9,76.01,1,1998
1998-01-21,85,134.93,10.71,76.01,1,1998
1998-01-22,83.75,134.22,10.64,74.53,1,1998
1998-01-23,83.06,133.4,10.42,73.65,1,1998
1998-01-27,81.81,131.63,10.22,72.47,1,1998
1998-01-28,82.25,129.7,10.29,71.94,1,1998
1998-01-29,81.88,129.47,10.31,72.83,1,1998
1998-02-02,84.56,135.97,10.32,74.68,2,1998
1998-02-03,84.38,136.4,10.18,73.97,2,1998
1998-02-04,82.81,139.33,10.18,73,2,1998
1998-02-05,84.31,141.8,10.13,73.44,2,1998
1998-02-06,86.94,142.3,10.05,72.91,2,1998
1998-02-09,86.5,141.15,10.12,72.24,2,1998
1998-02-10,85.63,139.33,10,71.41,2,1998
1998-02-11,85.38,137.8,10.07,70.76,2,1998
1998-02-12,84.06,138.3,9.92,71.12,2,1998
1998-02-13,83.13,150.13,9.84,72.06,2,1998
1998-02-16,83.81,156.43,9.95,73.36,2,1998
1998-02-17,82.44,154.03,9.9,72.59,2,1998
1998-02-18,82.56,152.7,9.96,71.65,2,1998
1998-02-19,83.81,153.03,10.11,72,2,1998
1998-02-20,83.44,152.63,10.22,71.12,2,1998
1998-02-23,85.13,154.7,10.62,72.35,2,1998
1998-02-24,85,153.78,10.62,72.35,2,1998
1998-02-26,85.38,153.13,10.69,74.36,2,1998
1998-02-27,89.19,152.53,10.8,77.95,2,1998
1998-03-02,90.69,158.65,11.46,81.31,3,1998
1998-03-03,87.44,153.13,10.77,77.83,3,1998
1998-03-04,89.5,156.58,11.18,80.13,3,1998
1998-03-05,88.06,155.4,11.01,78.89,3,1998
1998-03-06,87.56,155.05,10.93,78.89,3,1998
1998-03-09,89.75,161.9,11.1,81.25,3,1998
1998-03-10,88.5,161.23,11.03,83.08,3,1998
1998-03-11,87.5,159.25,11,80.84,3,1998
1998-03-12,87.75,157.8,10.82,79.66,3,1998
1998-03-16,89.25,157.9,11.13,82.02,3,1998
1998-03-17,89.44,158.1,11.05,85.79,3,1998
1998-03-18,94.13,158.85,11.48,86.55,3,1998
1998-03-19,98.25,158.53,11.48,85.85,3,1998
1998-03-20,103.44,158.6,11.48,88.32,3,1998
1998-03-23,105.56,161.7,11.68,91.92,3,1998
1998-03-24,106.94,161.63,11.68,90.68,3,1998
1998-03-25,111.31,160.08,12.26,90.5,3,1998
1998-03-26,105.88,158.55,11.87,88.38,3,1998
1998-03-27,104.25,158.73,11.83,89.21,3,1998
1998-03-30,101.94,158.55,11.69,88.09,3,1998
1998-03-31,102.06,158.55,11.56,87.91,3,1998
1998-04-01,106.38,160.23,11.77,89.56,4,1998
1998-04-02,112.5,159.35,12,89.91,4,1998
1998-04-03,111.13,158.75,11.97,91.92,4,1998
1998-04-06,110.88,162.18,12.11,98.87,4,1998
1998-04-07,111.44,166.75,12.11,97.75,4,1998
1998-04-08,113.81,165.9,11.98,96.39,4,1998
1998-04-10,113.81,161.73,12.05,96.04,4,1998
1998-04-13,111.94,160.8,11.9,95.33,4,1998
1998-04-15,114.06,160.63,12.25,96.92,4,1998
1998-04-16,111.31,161.23,12.27,95.51,4,1998
1998-04-17,111.19,161.48,12.25,96.28,4,1998
1998-04-20,118.94,163.13,12.11,96.04,4,1998
1998-04-21,122.75,166.8,12.08,96.22,4,1998
1998-04-22,128,163.78,11.72,95.16,4,1998
1998-04-23,121.19,161.13,10.81,91.21,4,1998
1998-04-24,121.5,159.3,10.55,89.03,4,1998
1998-04-27,122.69,160.38,10.77,91.39,4,1998
1998-04-29,115.56,157.23,10.62,89.15,4,1998
1998-04-30,116.06,157.7,10.62,89.03,4,1998
1998-05-04,123,165.73,10.84,91.8,5,1998
1998-05-05,121.44,164.13,11.17,93.92,5,1998
1998-05-06,117.44,162.9,11.09,91.92,5,1998
1998-05-08,117.13,161,10.96,91.86,5,1998
1998-05-12,112.38,158.48,10.99,90.21,5,1998
1998-05-13,104.19,156.5,10.66,85.85,5,1998
1998-05-14,114.44,158.7,10.81,89.68,5,1998
1998-05-15,111,158.78,10.66,88.91,5,1998
1998-05-18,116.63,160.1,10.81,89.97,5,1998
1998-05-19,119.56,162,10.49,91.62,5,1998
1998-05-20,119.88,164.35,10.42,90.97,5,1998
1998-05-21,117.38,164.43,10.23,89.38,5,1998
1998-05-22,117.31,165.9,10.18,88.68,5,1998
1998-05-25,117.88,166.15,10.28,88.09,5,1998
1998-05-26,115.5,163.4,10.06,86.14,5,1998
1998-05-27,114.06,161.53,10.12,84.43,5,1998
1998-05-28,112.31,160.13,9.82,80.43,5,1998
1998-05-29,113.69,159.3,9.65,88.44,5,1998
1998-06-01,113.75,157.18,9.94,88.85,6,1998
1998-06-02,110.81,156.75,9.78,91.33,6,1998
1998-06-03,111.94,159.08,9.78,95.27,6,1998
1998-06-04,109.38,157.5,9.61,92.8,6,1998
1998-06-05,101.38,154,9.17,87.08,6,1998
1998-06-08,96.44,153.88,8.72,86.5,6,1998
1998-06-09,96.88,158.58,8.6,85.26,6,1998
1998-06-10,93.25,154.53,8.53,79.9,6,1998
1998-06-11,93.69,154.7,8.39,79.84,6,1998
1998-06-12,93.06,154.08,8.31,81.07,6,1998
1998-06-15,89.06,148.53,8.21,75.48,6,1998
1998-06-16,86.94,151.28,8.31,73.95,6,1998
1998-06-17,95.63,163.2,9.06,79.19,6,1998
1998-06-18,96.88,155.63,8.64,74.83,6,1998
1998-06-19,87.5,151.08,8.3,72.35,6,1998
1998-06-22,87.25,145,8.48,72.06,6,1998
1998-06-23,85.75,141.97,8.49,71.18,6,1998
1998-06-24,93.25,146.75,8.75,74,6,1998
1998-06-25,97.13,148.28,9.02,74.24,6,1998
1998-06-26,94.75,145.9,8.78,72.53,6,1998
1998-06-29,102.5,150.35,9.06,75.06,6,1998
1998-06-30,100.31,150.95,8.84,74.18,6,1998
1998-07-01,97.94,159.55,8.7,72.71,7,1998
1998-07-02,96.63,152.53,8.72,72.41,7,1998
1998-07-03,93.38,151.72,8.35,70.23,7,1998
1998-07-06,100.81,153.25,8.54,73.06,7,1998
1998-07-07,108.88,152.28,8.59,72.35,7,1998
1998-07-08,117.56,155.78,8.67,73.24,7,1998
1998-07-09,115.25,160.8,8.73,73.77,7,1998
1998-07-10,124.44,160.65,8.95,77.13,7,1998
1998-07-13,118.94,157.4,8.86,75.01,7,1998
1998-07-14,122,160.28,8.87,75.24,7,1998
1998-07-15,121.88,163.03,8.94,74.83,7,1998
1998-07-16,125,170.4,8.96,76.24,7,1998
1998-07-17,127.06,170.7,8.82,75.42,7,1998
1998-07-20,126.56,168.18,8.83,74,7,1998
1998-07-21,127.44,168.43,8.69,72.83,7,1998
1998-07-22,124.88,167.98,8.68,72.41,7,1998
1998-07-23,121.63,164.83,8.44,66.64,7,1998
1998-07-24,121.13,164.48,8.4,61.69,7,1998
1998-07-27,117.81,162.9,8.42,59.51,7,1998
1998-07-28,122.75,165.53,8.49,62.57,7,1998
1998-07-29,128.31,171.55,8.67,62.22,7,1998
1998-07-30,127.5,172.48,8.56,61.63,7,1998
1998-07-31,133.25,170.9,8.49,60.39,7,1998
1998-08-03,130.5,166.55,8.48,58.51,8,1998
1998-08-04,130.63,166.43,8.48,58.18,8,1998
1998-08-05,133.94,166.05,8.47,60.98,8,1998
1998-08-06,134.81,164.58,8.44,59.22,8,1998
1998-08-07,142.81,163.03,8.31,59.04,8,1998
1998-08-10,140.38,161.95,8.43,58.33,8,1998
1998-08-11,139.06,162.28,8.32,56.86,8,1998
1998-08-12,133.88,161.95,8.29,55.09,8,1998
1998-08-13,133.81,162.05,8.38,56.65,8,1998
1998-08-14,132.81,162.58,8.31,55.68,8,1998
1998-08-17,122.25,160.18,8.38,55.27,8,1998
1998-08-18,121.81,157.98,8.26,54.3,8,1998
1998-08-19,121.25,158.13,8.36,54.91,8,1998
1998-08-20,122.88,160.75,8.41,56.39,8,1998
1998-08-21,121.31,159.78,8.42,56.03,8,1998
1998-08-24,121.75,161.35,8.41,55.68,8,1998
1998-08-25,129.13,162.25,8.46,56.09,8,1998
1998-08-27,118.81,161.1,8.67,55.06,8,1998
1998-08-28,109.31,160.43,8.58,53.35,8,1998
1998-08-31,103.5,161.9,8.97,53.06,8,1998
1998-09-01,100.31,161.33,8.73,51.14,9,1998
1998-09-02,105.81,161.3,8.75,51.61,9,1998
1998-09-03,102.56,162.03,8.92,51.38,9,1998
1998-09-04,101.31,162.9,8.89,51.82,9,1998
1998-09-07,103.75,163.1,9.21,54.44,9,1998
1998-09-08,107.38,166.55,9.13,55.47,9,1998
1998-09-09,109.19,166.7,8.97,55.06,9,1998
1998-09-10,108.13,168.93,9,55.06,9,1998
1998-09-11,105.31,167.75,8.81,53.74,9,1998
1998-09-14,108,169.2,8.98,55.53,9,1998
1998-09-15,108.25,167.95,9.06,55.68,9,1998
1998-09-16,104.31,169.05,9.04,55.83,9,1998
1998-09-17,102.94,167.43,9.03,55.41,9,1998
1998-09-18,103.19,164.08,9.04,57.21,9,1998
1998-09-21,103.63,163.8,8.96,56.8,9,1998
1998-09-22,109.81,165.68,9.11,56.74,9,1998
1998-09-23,115.44,166.68,9.12,56.62,9,1998
1998-09-24,116,170.85,9.17,57.39,9,1998
1998-09-25,125.25,168.48,9.22,57.15,9,1998
1998-09-28,127.13,168.55,9.28,56.95,9,1998
1998-09-29,128.63,166.73,9.17,54.94,9,1998
1998-09-30,123.44,168.08,9.07,54.27,9,1998
1998-10-05,113.63,156.18,8.59,50.08,10,1998
1998-10-06,119.5,165.6,8.59,51.05,10,1998
1998-10-07,124.19,170.15,8.74,52.26,10,1998
1998-10-08,128.19,168.55,8.59,49.91,10,1998
1998-10-09,127.75,170.18,8.48,50.11,10,1998
1998-10-12,123.38,168.53,8.49,49.35,10,1998
1998-10-13,114.25,167.8,8.4,48.61,10,1998
1998-10-14,119,167.5,8.25,48.37,10,1998
1998-10-15,118.31,168.2,8.16,46.55,10,1998
1998-10-16,117.13,170.8,8.11,44.78,10,1998
1998-10-19,117.31,170.73,8.09,44.48,10,1998
1998-10-20,115.06,165.15,7.93,42.66,10,1998
1998-10-23,111.75,158.65,7.97,43.01,10,1998
1998-10-26,115.94,159,8.58,46.43,10,1998
1998-10-27,116.25,161.5,8.29,47.4,10,1998
1998-10-28,113.94,160.18,8.11,45.99,10,1998
1998-10-29,113.56,161.65,8.2,47.46,10,1998
1998-10-30,111.13,160.3,7.96,47.73,10,1998
1998-11-02,109.63,161.8,7.91,47.99,11,1998
1998-11-03,108.88,164.48,8.2,49.49,11,1998
1998-11-05,107.94,164.93,8.49,51.14,11,1998
1998-11-06,110.88,163.6,8.73,51.08,11,1998
1998-11-09,113.38,164.95,8.96,52.67,11,1998
1998-11-10,113.06,164.35,9.25,52.79,11,1998
1998-11-11,111.31,163.3,8.63,52,11,1998
1998-11-12,112.38,162.73,8.67,52.44,11,1998
1998-11-13,111.81,161.98,8.63,54.21,11,1998
1998-11-16,111.69,160.45,8.45,53.65,11,1998
1998-11-17,111.5,159.83,8.61,54.62,11,1998
1998-11-18,113.94,160.7,8.85,55.92,11,1998
1998-11-19,112.75,160.15,8.7,56.83,11,1998
1998-11-20,109.25,159.75,8.64,55.44,11,1998
1998-11-23,109.25,160.9,8.54,54.21,11,1998
1998-11-24,108.44,159.53,8.69,54.5,11,1998
1998-11-25,106.63,161,8.64,53.15,11,1998
1998-11-26,105.38,158.53,8.63,50.97,11,1998
1998-11-27,102.94,156.7,8.42,49.67,11,1998
1998-11-30,103.5,159.4,8.42,50.55,11,1998
1998-12-01,102.94,158.83,8.76,53.32,12,1998
1998-12-02,105.19,158.58,8.91,53.91,12,1998
1998-12-03,106.31,157.98,9.11,53.32,12,1998
1998-12-04,106.06,159.18,9.26,55.53,12,1998
1998-12-07,114.5,163.43,9.24,56.86,12,1998
1998-12-08,116.5,163.43,9.26,57.74,12,1998
1998-12-09,113.56,168.78,9.77,56.8,12,1998
1998-12-10,113.25,174.05,9.65,57.09,12,1998
1998-12-11,114.56,174.33,9.61,60.75,12,1998
1998-12-14,113.13,172.5,9.56,59.22,12,1998
1998-12-15,110.88,168.88,9.72,58.74,12,1998
1998-12-16,112.19,168.85,9.79,59.42,12,1998
1998-12-17,111.44,165.95,9.41,56.56,12,1998
1998-12-18,112.63,165.55,9.79,57.15,12,1998
1998-12-21,120.56,169.18,9.88,61.72,12,1998
1998-12-22,118.75,166.95,9.88,64.11,12,1998
1998-12-23,116.56,166.33,9.97,63.52,12,1998
1998-12-24,117.81,165.2,9.96,66.7,12,1998
1998-12-28,122.88,167.03,10.06,69.17,12,1998
1998-12-29,121.25,164.55,9.97,72.3,12,1998
1998-12-30,122.44,168.38,10.31,71.29,12,1998
1998-12-31,121.38,166.35,10.13,69.17,12,1998
1999-01-01,122.25,165.25,10.09,72.77,1,1999
1999-01-04,127.06,167.23,10.15,71.29,1,1999
1999-01-05,128.69,167.18,9.9,72.18,1,1999
1999-01-06,128.88,175.45,10.02,73.41,1,1999
1999-01-07,135,176.53,10.33,74.24,1,1999
1999-01-08,142.69,178.68,10.3,76.48,1,1999
1999-01-11,139.94,175.23,10.44,78.42,1,1999
1999-01-12,133.81,171.58,10.26,74.71,1,1999
1999-01-13,137.13,170.45,9.55,73,1,1999
1999-01-14,133.63,171.45,9.46,73.77,1,1999
1999-01-15,128.25,167.85,8.92,71.06,1,1999
1999-01-18,132.63,172.6,9,70.17,1,1999
1999-01-19,127.81,171.38,8.79,66.52,1,1999
1999-01-21,133.75,175.6,8.35,65.81,1,1999
1999-01-22,129.81,174.53,8.8,65.46,1,1999
1999-01-25,135.13,179.2,8.53,64.28,1,1999
1999-01-27,136.69,181.9,8.75,69.29,1,1999
1999-01-28,133.69,184.03,8.58,66.76,1,1999
1999-01-29,134.75,193.93,8.26,68.05,1,1999
1999-02-01,133.81,190.4,8.15,66.64,2,1999
1999-02-02,131.19,189.4,7.99,66.29,2,1999
1999-02-03,141.63,191.85,8.02,68.7,2,1999
1999-02-04,140.88,188.63,8.11,69,2,1999
1999-02-05,145.5,187.15,8.3,69.76,2,1999
1999-02-08,144.63,187.23,8.18,67.29,2,1999
1999-02-09,145.06,188.25,8.2,67.7,2,1999
1999-02-10,154.56,203.3,8.15,69.59,2,1999
1999-02-11,153.5,202.3,8.08,68.82,2,1999
1999-02-12,154.88,202.6,7.81,69.23,2,1999
1999-02-15,153.75,198.4,7.59,71.12,2,1999
1999-02-16,158,196.35,7.57,74.65,2,1999
1999-02-17,161.25,196.18,7.6,73.95,2,1999
1999-02-18,157.75,192.95,7.54,73.36,2,1999
1999-02-19,153.5,192.6,7.4,74,2,1999
1999-02-22,148.75,192.13,7.43,73.36,2,1999
1999-02-23,146.69,188.65,7.32,72.83,2,1999
1999-02-24,147.75,187.9,7.37,73.12,2,1999
1999-02-25,145.94,187.5,7.35,73.41,2,1999
1999-02-26,142,182.98,7.29,73.65,2,1999
1999-02-27,153.31,194.85,7.52,72.83,2,1999
1999-03-01,165.56,205.18,7.35,69.47,3,1999
1999-03-03,178.75,214.08,7.14,70.17,3,1999
1999-03-04,173.25,213.65,6.98,69.29,3,1999
1999-03-05,180,213.35,6.86,69.23,3,1999
1999-03-08,184.5,209.93,6.8,65.81,3,1999
1999-03-09,185.5,212.93,6.63,67.58,3,1999
1999-03-10,200.31,213.95,6.84,68.58,3,1999
1999-03-11,196.25,215.45,6.67,67.29,3,1999
1999-03-12,193,214.9,6.51,66.87,3,1999
1999-03-15,196.94,224,6.56,66.11,3,1999
1999-03-16,190.75,223,6.48,65.76,3,1999
1999-03-17,187.5,218,6.56,64.64,3,1999
1999-03-19,198.75,218.4,6.44,64.99,3,1999
1999-03-22,207.94,218.8,6.51,64.81,3,1999
1999-03-23,224.56,224.8,6.52,63.63,3,1999
1999-03-24,215.38,222.2,6.46,63.16,3,1999
1999-03-26,211,222.5,6.51,59.33,3,1999
1999-03-30,215,224.53,7,59.69,3,1999
1999-03-31,215.5,226.4,6.91,61.1,3,1999
1999-04-01,212.5,222,6.73,59.39,4,1999
1999-04-05,196.25,217.48,6.61,55.92,4,1999
1999-04-06,196.75,220,7.14,57.15,4,1999
1999-04-07,192.75,223.23,7.33,56.56,4,1999
